,premise,choice1,choice2,label,question
7902,depart when you arrive.,get in line to buy ticket.,train arrives at the platform.,1,cause
7903,exit train at correct stop.,get in line to buy ticket.,train arrives at the platform.,1,cause
7904,get off at destination.,get in line to buy ticket.,train arrives at the platform.,1,cause
7905,depart when you arrive.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7906,"when your destination is called, get off train.",wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7908,get off train.,get in line to buy ticket.,train arrives at the platform.,1,cause
7909,train arrives at the platform.,de-train upon reaching the destination.,wait in line for getting ticket if not booked already.,0,effect
7910,train arrives at time on the platform.,get off destination.,stand in queue in front of a ticket counter and wait.,0,effect
7911,train arrives at the platform.,leave train at destination.,wait in line for getting ticket if not booked already.,0,effect
7912,train arrives at the platform.,leave train.,stand in queue in front of a ticket counter and wait.,0,effect
7913,train arrives at time on the platform.,get off at your stop.,stand in queue in front of a ticket counter and wait.,0,effect
7915,train arrives at time on the platform.,exit train.,wait in line for getting ticket if not booked already.,0,effect
7916,train arrives at the platform.,get off train at your stop.,wait in line for getting ticket if not booked already.,0,effect
7917,train arrives at the platform.,depart when you arrive.,wait in line for getting ticket if not booked already.,0,effect
7918,train arrives at time on the platform.,get off train.,wait in line for getting ticket if not booked already.,0,effect
7920,find a seat.,wait in line for getting ticket if not booked already.,get on my train.,1,cause
7921,find a seat.,get in line to buy ticket.,get on train.,1,cause
7922,find an empty seat.,get in line to buy ticket.,board the train.,1,cause
7923,sit down.,wait in line for getting ticket if not booked already.,get on train.,1,cause
7924,choose a seat.,stand in queue in front of a ticket counter and wait.,you board your train and find your seat.,1,cause
7925,find a seat and sit down.,wait in line for getting ticket if not booked already.,get on the train.,1,cause
7926,take a seat if possible.,stand in queue in front of a ticket counter and wait.,board train.,1,cause
7927,find seat.,get in line to buy ticket.,upon arrival get into the compartment.,1,cause
7928,look for the seat number as in ticket.sit on the seat.,stand in queue in front of a ticket counter and wait.,get on train.,1,cause
7929,find a seat.,stand in queue in front of a ticket counter and wait.,board train and be seated.,1,cause
7930,sit down and ride.,get in line to buy ticket.,board the train.,1,cause
7931,get in train.,get in line to buy ticket.,sit down and ride.,1,effect
7932,you board your train and find your seat.,wait in line for getting ticket if not booked already.,find seat.,1,effect
7933,enter the appropriate train car.,stand in queue in front of a ticket counter and wait.,sit down and ride.,1,effect
7934,get on the train.,stand in queue in front of a ticket counter and wait.,take a seat.,1,effect
7935,board train.,wait in line for getting ticket if not booked already.,sit down.,1,effect
7936,board train.,wait in line for getting ticket if not booked already.,taking a seat.,1,effect
7937,get on train.,stand in queue in front of a ticket counter and wait.,find a seat.,1,effect
7938,"when train arrives, get on train.",stand in queue in front of a ticket counter and wait.,find a seat and sit down.,1,effect
7939,walk onto the train.,wait in line for getting ticket if not booked already.,find a seat.,1,effect
7940,get on the train.,wait in line for getting ticket if not booked already.,take a seat.,1,effect
7941,board train.,stand in queue in front of a ticket counter and wait.,find seat.sit down.,1,effect
7942,giving ticket to conductor/ticket taker.,wait in line for getting ticket if not booked already.,get on train.,1,cause
7943,show ticket to attendant.,stand in queue in front of a ticket counter and wait.,get on train.,1,cause
7944,give ticket to the attendant.,wait in line for getting ticket if not booked already.,get on train.,1,cause
7945,give ticket to conductor.,stand in queue in front of a ticket counter and wait.,"when the train comes , get up and enter the train.",1,cause
7946,hand your ticket to the attendant when asked.,wait in line for getting ticket if not booked already.,get on the train.,1,cause
7947,give ticket to attendant.,stand in queue in front of a ticket counter and wait.,board the train.,1,cause
7948,give ticket to conductor.,get in line to buy ticket.,enter train.,1,cause
7949,hand your ticket to the attendant when asked.,get in line to buy ticket.,get on train.,1,cause
7950,show conductor ticket.,get in line to buy ticket.,board the train.,1,cause
7951,give ticket to conductor.,stand in queue in front of a ticket counter and wait.,get in train.,1,cause
7952,show ticket to attendant.,stand in queue in front of a ticket counter and wait.,board train.,1,cause
7953,enter train.,give ticket to conductor.,stand in queue in front of a ticket counter and wait.,0,effect
7954,get on the train.,show ticket to attendant.,get in line to buy ticket.,0,effect
7955,get on train.,wait for attendant to walk by and pay for your ticket.,stand in queue in front of a ticket counter and wait.,0,effect
7956,board train.,hand the attendant your ticket.,stand in queue in front of a ticket counter and wait.,0,effect
7957,board train.,hand your ticket to the attendant when asked.,wait in line for getting ticket if not booked already.,0,effect
7958,get on train.,show ticket pass.,stand in queue in front of a ticket counter and wait.,0,effect
7959,board train.,show conductor your ticket.,wait in line for getting ticket if not booked already.,0,effect
7960,upon arrival get into the compartment.,show ticket pass.,get in line to buy ticket.,0,effect
7961,get on train.,give ticket to conductor.,get in line to buy ticket.,0,effect
7962,get on train.,give ticket to the attendant.,wait in line for getting ticket if not booked already.,0,effect
7963,board train when it arrives.,give ticket to conductor.,wait in line for getting ticket if not booked already.,0,effect
7964,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,get in line to buy ticket.,board train.,1,cause
7965,relax while you reach your destination.,wait in line for getting ticket if not booked already.,get on the correct train.,1,cause
7966,enjoy the journey.,get in line to buy ticket.,get on train.,1,cause
7967,relax or read favorite magazine during journey.,get in line to buy ticket.,board correct train.,1,cause
7968,go to my destination.,stand in queue in front of a ticket counter and wait.,get on train.,1,cause
7970,sit back and relax on your seat.,wait in line for getting ticket if not booked already.,"when train arrives, board train.",1,cause
7971,wait patiently while the train travels towards destination.,stand in queue in front of a ticket counter and wait.,get on train.,1,cause
7972,enjoy the train trip.,get in line to buy ticket.,"when the train comes , get up and enter the train.",1,cause
7973,enjoy train ride.,wait in line for getting ticket if not booked already.,board train.,1,cause
7974,ride train and enjoy journey.,get in line to buy ticket.,get on train.,1,cause
7975,walk onto the train.,wait for destination stop.,stand in queue in front of a ticket counter and wait.,0,effect
7976,board train.,go to my destination.,stand in queue in front of a ticket counter and wait.,0,effect
7977,get in train.,relax in train.wait for correct stop.,wait in line for getting ticket if not booked already.,0,effect
7978,board train.,go to my destination.,wait in line for getting ticket if not booked already.,0,effect
7979,"when train arrives, get on train.",ride train.,get in line to buy ticket.,0,effect
7980,walk onto the train.,relax or watch favorite movie while train journey.,wait in line for getting ticket if not booked already.,0,effect
