,premise,choice1,choice2,label,question
8695,wait for bus stop destination.,bus has arrived on destination.,bus arrives at the source location.,1,cause
8696,wait for my stop.,bus stops at your destination.,bus arrives at the source location.,1,cause
8697,wait to get to destination.,bus stops at destination.,bus arrives at the source station.,1,cause
8698,wait for my stop.,bus has arrived on destination.,bus arrives at the source station.,1,cause
8699,sit patiently until the bus reaches your destination bus stop.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8700,ride to desired destination.,bus stops at your destination.,bus arrives at the source location.,1,cause
8701,ride bus to destination.,bus stops at destination.,bus arrives at the source station.,1,cause
8702,ride on the bus.,bus stops at your destination.,bus reaches at departure station.,1,cause
8703,ride to destination.,bus stops at your destination.,bus arrives at the source location.,1,cause
8704,bus arrives at the source station.,wait for bus to arrive at stop.,alert the driver your stop is coming.,0,effect
8705,the bus arrives at the departure station.,wait until the bus arrives at the destination.,pull the cord when you want the bus to stop.,0,effect
8706,bus reaches at departure station.,watch until you see your stop to get off.,press stop button.,0,effect
8707,the bus arrives at the departure station.,watch stops out window.,signal by bell for stop.,0,effect
8708,bus arrives at the source station.,watch for your stop.wait until bus stops completely.,pull the cord alerting the driver to stop.,0,effect
8709,bus arrives at the source station.,watch for your destination.,pull signal for stop.,0,effect
8710,bus reaches at departure station.,pay attention for your stop.,ring bell when bus approaches stop at destination.,0,effect
8711,bus reaches at departure station.,watch and listen for stop announcement.,signal for a stop where i want to get off.,0,effect
8712,bus reaches at departure station.,wait for bus to reach your stop.,signal by bell for stop.,0,effect
8713,bus arrives at the source location.,wait for your stop.,pull cord at stop.,0,effect
8714,bus arrives at the source station.,wait for bus to reach your stop.,pull cord at stop.,0,effect
8715,bus arrives at the source station.,watch and listen for stop announcement.,pull signal for stop.,0,effect
8716,bus reaches at departure station.,watch and listen for stop announcement.,ring bell when bus approaches stop at destination.,0,effect
8717,bus arrives at the source station.,wait for bus to reach your stop.,"when you are near your destination, press the stop button.",0,effect
8718,bus arrives at the source location.,watch and listen for stop announcement.,pull signal for stop.,0,effect
8719,bus arrives at the source station.,wait for your stop.,pull signal for stop.,0,effect
8720,bus arrives at the source station.,watch and listen for stop announcement.,ring bell when bus approaches stop at destination.,0,effect
8721,bus arrives at the source station.,watch until you see your stop to get off.,"when you are near your destination, press the stop button.",0,effect
8722,bus reaches at departure station.,wait for bus to stop.,"when you are near your destination, press the stop button.",0,effect
8723,bus arrives at the source station.,watch stops out window.,"about one block away from your stop, pull the \.",0,effect
8724,bus arrives at the source location.,pay attention for your stop.,ring bell when bus approaches stop at destination.,0,effect
8725,bus reaches at departure station.,wait for bus to reach your stop.,ring the bell when you see your destination.,0,effect
8726,bus arrives at the source location.,watch and listen for stop announcement.,"about one block away from your stop, pull the \.",0,effect
8727,the bus arrives at the departure station.,watch for your destination.,press stop button.,0,effect
8728,bus arrives at the source location.,wait for your stop.,ring the bell when you see your destination.,0,effect
8729,the bus arrives at the departure station.,watch and listen for stop announcement.,"when you are near your destination, press the stop button.",0,effect
8730,the bus arrives at the departure station.,wait until the bus arrives at the destination.,"about one block away from your stop, pull the \.",0,effect
8731,the bus arrives at the departure station.,wait for your stop to be announced.,"about one block away from your stop, pull the \.",0,effect
8732,bus arrives at the source location.,watch for your destination.,"when the bus approaches your destination, press the button to signal a stop.",0,effect
8733,bus arrives at the source location.,watch until you see your stop to get off.,signal for a stop where i want to get off.,0,effect
8734,bus arrives at the source station.,watch stops out window.,pull cord at stop.,0,effect
8735,bus arrives at the source location.,wait for your stop to be announced.,pull signal for stop.,0,effect
8736,watch for your destination.,"when the bus approaches your destination, press the button to signal a stop.",bus reaches at departure station.,1,cause
8737,watch stops out window.,"when the bus approaches your destination, press the button to signal a stop.",bus arrives at the source location.,1,cause
8738,pay attention for your stop.,"about one block away from your stop, pull the \.",bus arrives at the source location.,1,cause
8739,wait until the bus arrives at the destination.,press stop button.,bus arrives at the source location.,1,cause
8740,pay attention for your stop.,"when your stop approaches, pull cord.",bus arrives at the source station.,1,cause
8741,wait for bus to stop.,"about one block away from your stop, pull the \.",bus arrives at the source station.,1,cause
8742,wait for bus to arrive at stop.,"when you are near your destination, press the stop button.",bus arrives at the source location.,1,cause
8743,wait for bus to reach your stop.,"about one block away from your stop, pull the \.",bus reaches at departure station.,1,cause
8744,watch for your destination.,"when you are near your destination, press the stop button.",bus reaches at departure station.,1,cause
8745,wait for bus to reach destination.,signal by bell for stop.,bus arrives at the source location.,1,cause
8746,watch for your stop.wait until bus stops completely.,alert the driver your stop is coming.,the bus arrives at the departure station.,1,cause
8747,watch stops out window.,pull cord at stop.,bus reaches at departure station.,1,cause
8748,watch stops out window.,pull the cord when you want the bus to stop.,bus arrives at the source station.,1,cause
8749,watch for your destination.,alert the driver your stop is coming.,bus reaches at departure station.,1,cause
8750,watch for your stop.wait until bus stops completely.,"when you are near your destination, press the stop button.",bus reaches at departure station.,1,cause
8751,wait for bus to arrive at stop.,ring bell when bus approaches stop at destination.,bus reaches at departure station.,1,cause
8752,watch stops out window.,alert the driver your stop is coming.,the bus arrives at the departure station.,1,cause
8753,watch until you see your stop to get off.,pull signal for stop.,bus reaches at departure station.,1,cause
8754,wait for your stop.,ring bell when bus approaches stop at destination.,the bus arrives at the departure station.,1,cause
8755,wait for your stop to be announced.,ring the bell when you see your destination.,bus arrives at the source station.,1,cause
8756,wait for bus to reach destination.,signal for a stop where i want to get off.,the bus arrives at the departure station.,1,cause
