,premise,choice1,choice2,label,question
8942,ensure the hole is not too deep and not too narrow.,put on gloves.,dig about 6 inches deep or as desired.dig in a circle all around the spot.,1,cause
8943,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole according to the size of the sapling.,1,cause
8945,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole.,1,cause
8946,dig hole.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8947,dig a hole of appropriate size.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8948,dig hole in ground about 16 inches deep.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8949,with small shovel dig hole.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8950,dig a hole of appropriate size.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8951,dig hole big enough for seedling.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8952,make a hole.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8953,dig a hole deep and wide enough to accommodate the roots.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8954,dig the hole for the tree.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8955,dig a hole with shovel.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8956,dig a very deep hole with a shovel.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8960,dig a hole.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8962,dig a hole into the ground.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8963,dig hole for tree with shovel.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8964,dig hole in the ground.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8967,dig hole at least 5 inches bigger then the root ball of tree.start digging.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8968,dig a hole deep enough to plant the tree roots.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8969,dig hole at least 5 inches bigger then the root ball of tree.start digging.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8971,dig the soil about two fingers deep.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8972,dig a hole where you want to plant tree.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8974,dig a hole.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8976,dig a hole in the yard.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8978,dig a hole three times the save as the root ball.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8979,dig a hole where you want to plant tree.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8980,dig about 6 inches deep or as desired.dig in a circle all around the spot.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8981,digging in the ground.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8983,dig hole for tree.,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,0,effect
8985,dig hole for tree.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8987,digging in the ground.,ensure the hole is not too deep and not too narrow.,put on gloves.,0,effect
8988,put tree roots into hole.,put on gloves.,dig a hole.,1,cause
8989,place the roots of the tree into the hole you have dug.,put on gloves.,dig hole big enough for seedling.,1,cause
8990,place the tree sapling into the hole.,put on gloves and sunglasses.,make a hole.,1,cause
8991,place the tree in the hole.,put on gloves.,dig a hole with shovel.,1,cause
8992,put in the ground.,put on gloves.,dig hole.,1,cause
8993,place sapling in hole.,put on gloves and sunglasses.,dig hole.,1,cause
8994,place tree sapling into hole.,put on gloves and sunglasses.,dig a hole in the yard.,1,cause
8995,place the tree inside the whole.,put on gloves.,use shovel to dig hole.,1,cause
8996,place tree in hole.,put on gloves.,dig hole.,1,cause
8997,plant the tree sapling in the soil.,put on gloves.,dig hole for tree.,1,cause
8998,put sapling in hole.,put on gloves and sunglasses.,dig a hole.,1,cause
8999,place tree in hole.,put on gloves and sunglasses.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
9000,place sapling in hole.,put on gloves and sunglasses.,dig a hole where you want to plant tree.,1,cause
9001,put sapling in hole.,put on gloves and sunglasses.,dig hole.,1,cause
9002,place seedling in hole.,dig a hole three times the save as the root ball.,put on gloves and sunglasses.,0,cause
9003,put tree into hole.,put on gloves.,dig hole in the ground.,1,cause
9004,put plant sapling in hole.,put on gloves and sunglasses.,dig hole in ground.,1,cause
9006,put sapling in hole.,put on gloves.,dig a hole where you want to plant the tree.,1,cause
9007,put sapling in hole.,put on gloves and sunglasses.,dig a hole the same size as the container holding the tree.,1,cause
9008,put tree roots into hole.,put on gloves and sunglasses.,dig hole.,1,cause
9009,place the tree sapling into the hole.,put on gloves and sunglasses.,dig hole big enough for seedling.,1,cause
9010,put sapling in hole.,put on gloves.,dig an appropriate sized hole for the tree.,1,cause
9011,put in the ground.,put on gloves and sunglasses.,dig hole in the ground.,1,cause
9012,put plant sapling in hole.,put on gloves.,dig hole in ground.,1,cause
9013,plant the tree sapling in the soil.,put on gloves.,dig a hole.,1,cause
9014,plant the tree.,put on gloves and sunglasses.,dig a hole into the ground.,1,cause
9015,put the tree in the hole.,put on gloves and sunglasses.,dig the soil about two fingers deep.,1,cause
9016,place tree sapling into hole.,put on gloves and sunglasses.,dig a hole where you want to plant tree.,1,cause
9017,put tree root/seed into hole.,put on gloves and sunglasses.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
9018,put tree in hole.,put on gloves and sunglasses.,with small shovel dig hole.,1,cause
9019,place the roots of the tree into the hole you have dug.,put on gloves and sunglasses.,dig a hole.,1,cause
9020,place the tree sapling into the hole.,put on gloves.,use a shovel to dig a hole into the ground.,1,cause
9021,place seedling into hole.,put on gloves and sunglasses.,dig a hole where you want the tree planted.,1,cause
9022,put tree roots into hole.,put on gloves and sunglasses.,dig a very deep hole with a shovel.,1,cause
9023,place seedling in hole.,put on gloves and sunglasses.,dig a hole into the ground.,1,cause
9024,place sapling into the hole.,put on gloves.,dig a hole the same size as the container holding the tree.,1,cause
9025,put it in the hole.,put on gloves and sunglasses.,dig hole in the ground.,1,cause
9026,put the tree in the hole.,put on gloves.,dig a very deep hole with a shovel.,1,cause
9027,place tree in hole.,put on gloves.,dig the soil about two fingers deep.,1,cause
9028,put sapling in hole.,put on gloves and sunglasses.,digging in the ground.,1,cause
9029,plant the tree.,put on gloves.,dig a hole where you want to plant the tree.,1,cause
9030,dig a hole.,put the tree in the hole.,put on gloves and sunglasses.,0,effect
9031,dig a hole where you want the tree planted.,place tree in hole.,put on gloves and sunglasses.,0,effect
9032,dig a very deep hole with a shovel.,plant the sapling in ground.,put on gloves.,0,effect
9033,dig a hole.,place the tree at the top of the hole.,put on gloves and sunglasses.,0,effect
9034,dig hole.,place seedling in hole.,put on gloves.,0,effect
9035,dig hole.,plant tree sapling about 4 inches in the dirt.,put on gloves.,0,effect
9036,dig a hole in the yard.,place seedling in hole.,put on gloves.,0,effect
9037,dig hole for tree with shovel.,place tree sapling into hole.,put on gloves.,0,effect
9038,dig a hole where you want the tree planted.,place tree sapling into hole.,put on gloves.,0,effect
9039,dig a hole the same size as the container holding the tree.,place the tree in the hole.,put on gloves.,0,effect
9040,dig hole.,place tree in hole.,put on gloves.,0,effect
9041,dig hole.,place tree in hole.,put on gloves and sunglasses.,0,effect
9042,dig a hole.,put plant sapling in hole.,put on gloves.,0,effect
9043,dig a hole.,place tree in hole.,put on gloves.,0,effect
9044,dig a hole in the yard.,place tree in hole.,put on gloves and sunglasses.,0,effect
9045,dig a hole of appropriate size.,place sapling in hole.,put on gloves.,0,effect
9046,dig a hole the same size as the container holding the tree.,put it in the hole.,put on gloves and sunglasses.,0,effect
9047,dig hole for tree with shovel.,put tree into hole.,put on gloves and sunglasses.,0,effect
9048,dig hole at least 5 inches bigger then the root ball of tree.start digging.,insert tree sapling.,put on gloves and sunglasses.,0,effect
