,premise,choice1,choice2,label,question
7865,mix cake mix with eggs as called for by box.,clean up the mess.,measure each ingredient according to the recipe.,1,cause
7866,combine ingredients according to box directions.,clean up the mess.,measure wet ingredients.measure dry ingredients.,1,cause
7867,mix in a bowl.,clean up the mess.,measure each ingredient according to the recipe.,1,cause
7868,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,clean up the mess.,measure ingredients in designated measuring cups.,1,cause
7869,open the ingredients.combine and mix all the ingredients as the recipe delegates.,clean up the mess.,measure ingredients in designated measuring cups.,1,cause
7870,mix together.,clean up the mess.,measure wet ingredients.measure dry ingredients.,1,cause
7871,"meanwhile, mix a batter following the recipe.",clean up the mess.,measure each ingredient according to the recipe.,1,cause
7872,measure each ingredient according to the recipe.,stir ingredients.,wait until cake is baked.,0,effect
7873,measure wet ingredients.measure dry ingredients.,mix in a bowl.,bake the minimum time written on box.,0,effect
7874,measure ingredients in designated measuring cups.,stir well.,bake.,0,effect
7875,measure ingredients in designated measuring cups.,mix in a bowl.,bake in oven.,0,effect
7876,measure wet ingredients.measure dry ingredients.,mix wet ingredients together.mix all the dry ingredient together.,wait for cake to bake.,0,effect
7877,measure wet ingredients.measure dry ingredients.,combine ingredients into a bowl.,bake in oven.,0,effect
7878,measure ingredients in designated measuring cups.,mix wet ingredients together.mix all the dry ingredient together.,bake for 1 hour.,0,effect
7879,measure ingredients in designated measuring cups.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",bake the cake.,0,effect
7880,measure ingredients in designated measuring cups.,open all ingredients.mix ingredients together.,bake cake .,0,effect
7881,measure ingredients in designated measuring cups.,mix.,bake cake for required time.,0,effect
7882,measure wet ingredients.measure dry ingredients.,mix in a bowl.,bake cake for required time.,0,effect
7883,measure wet ingredients.measure dry ingredients.,stir together and mix.use fork to breakup clumps.,bake for as long as box says.,0,effect
7884,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",bake in the oven for 14 minutes.,measure wet ingredients.measure dry ingredients.,1,cause
7885,mix your ingredients.,wait for the timer to go off.,measure wet ingredients.measure dry ingredients.,1,cause
7886,stir ingredients.,wait for cake to bake.,measure ingredients in designated measuring cups.,1,cause
7887,mix all the ingredients.,bake in the oven for 14 minutes.,measure each ingredient according to the recipe.,1,cause
7888,combine ingredients according to box directions.,bake a cake for the duration of instructed time.,measure each ingredient according to the recipe.,1,cause
7889,mix ingredients together in a bowl.,bake in the oven for 14 minutes.,measure ingredients in designated measuring cups.,1,cause
7890,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",bake the cake.,measure ingredients in designated measuring cups.,1,cause
7891,mix ingredients according to directions on box.,wait for 45 minutes.,measure wet ingredients.measure dry ingredients.,1,cause
7892,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",wait for the timer to go off.,measure wet ingredients.measure dry ingredients.,1,cause
7893,follow recipe to make the batter.,bake in oven until done.,measure ingredients in designated measuring cups.,1,cause
7894,mix cake according to instructions.,bake in oven until done.,measure ingredients in designated measuring cups.,1,cause
7895,mix all the ingredients.,bake in oven until done.,measure wet ingredients.measure dry ingredients.,1,cause
7896,measure ingredients in designated measuring cups.,mix.,return to oven.,0,effect
7897,measure each ingredient according to the recipe.,mix your ingredients.,return to oven.,0,effect
7898,measure wet ingredients.measure dry ingredients.,mix.,return to oven.,0,effect
7899,measure wet ingredients.measure dry ingredients.,whisk it all together in the bowl until it is smooth.,return to oven.,0,effect
7900,measure ingredients in designated measuring cups.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,return to oven.,0,effect
7901,measure wet ingredients.measure dry ingredients.,mix cake according to instructions.,return to oven.,0,effect
7902,measure wet ingredients.measure dry ingredients.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,return to oven.,0,effect
7903,measure wet ingredients.measure dry ingredients.,open all ingredients.mix ingredients together.,return to oven.,0,effect
7904,measure ingredients in designated measuring cups.,combine ingredients according to box directions.,return to oven.,0,effect
7905,measure each ingredient according to the recipe.,mix the cake ingredients.,return to oven.,0,effect
7907,measure ingredients in designated measuring cups.,mix in a bowl.,return to oven.,0,effect
7908,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7909,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",return to oven.,measure wet ingredients.measure dry ingredients.,1,cause
7910,mix.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7911,mix cake and other ingredients.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7912,mix cake mix with eggs as called for by box.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7913,follow recipe to make the batter.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7914,mix all the ingredients.,return to oven.,measure wet ingredients.measure dry ingredients.,1,cause
7915,combine ingredients into a bowl.,return to oven.,measure ingredients in designated measuring cups.,1,cause
7917,mix together.,return to oven.,measure each ingredient according to the recipe.,1,cause
7919,follow recipe to make the batter.,return to oven.,measure wet ingredients.measure dry ingredients.,1,cause
7920,measure ingredients in designated measuring cups.,mix cake mix with eggs as called for by box.,stick tooth pick into cake to see if done.,0,effect
7921,measure ingredients in designated measuring cups.,open all ingredients.mix ingredients together.,open the oven and check to see if the cake is fully cooked .,0,effect
7922,measure wet ingredients.measure dry ingredients.,whisk it all together in the bowl until it is smooth.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,0,effect
7923,measure wet ingredients.measure dry ingredients.,mix the cake ingredients.,"check if cake is cooked by inserting toothpick, it should come out clean.",0,effect
7924,measure wet ingredients.measure dry ingredients.,stir ingredients together.,"check if cake is cooked by inserting toothpick, it should come out clean.",0,effect
7925,measure wet ingredients.measure dry ingredients.,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,use cake tester to check for doneness.,0,effect
7926,measure each ingredient according to the recipe.,combine dry ingredients.combine all ingredients.beat eggs.,open the oven and check to see if the cake is fully cooked .,0,effect
7927,measure wet ingredients.measure dry ingredients.,mix.,check cake for doneness.,0,effect
7928,measure ingredients in designated measuring cups.,stir ingredients together.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,0,effect
7929,measure each ingredient according to the recipe.,combine dry ingredients.combine all ingredients.beat eggs.,check if the cake is ready.,0,effect
7930,measure each ingredient according to the recipe.,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,check to see if cake is done.,0,effect
7931,measure wet ingredients.measure dry ingredients.,mix ingredients together in a bowl.,check cake for doneness.,0,effect
7932,mix them together.,stick tooth pick into cake to see if done.,measure each ingredient according to the recipe.,1,cause
7933,mix in the extra ingredients.,check cake for doneness.,measure wet ingredients.measure dry ingredients.,1,cause
7934,mix cake mix in mixing bowl.,check if the cake is ready.,measure each ingredient according to the recipe.,1,cause
7935,mix in the extra ingredients.,use cake tester to check for doneness.,measure wet ingredients.measure dry ingredients.,1,cause
7936,"meanwhile, mix a batter following the recipe.","check if cake is cooked by inserting toothpick, it should come out clean.",measure ingredients in designated measuring cups.,1,cause
7937,mix in a bowl.,open the oven and check to see if the cake is fully cooked .,measure ingredients in designated measuring cups.,1,cause
7938,open mix and add required ingredients.mix well.,"check if cake is cooked by inserting toothpick, it should come out clean.",measure wet ingredients.measure dry ingredients.,1,cause
